antecedent,consequent,support,confidence,lift
SET OF 12 FAIRY CAKE BAKING CASES,SET OF 12 MINI LOAF BAKING CASES,0.039603960396039604,0.6233766233766234,11.447461629279811
SET OF 12 MINI LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,0.039603960396039604,0.7272727272727273,11.447461629279811
SET OF 6 SNACK LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,0.028052805280528052,0.7906976744186046,12.445786771368166
SET OF 12 FAIRY CAKE BAKING CASES,SET OF 6 SNACK LOAF BAKING CASES,0.028052805280528052,0.44155844155844154,12.445786771368166
SET OF 6 TEA TIME BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,0.03052805280528053,0.7708333333333334,12.133116883116882
SET OF 12 FAIRY CAKE BAKING CASES,SET OF 6 TEA TIME BAKING CASES,0.03052805280528053,0.4805194805194805,12.133116883116882
SET OF 6 SNACK LOAF BAKING CASES,SET OF 12 MINI LOAF BAKING CASES,0.0231023102310231,0.6511627906976744,11.957716701902747
SET OF 12 MINI LOAF BAKING CASES,SET OF 6 SNACK LOAF BAKING CASES,0.0231023102310231,0.4242424242424242,11.957716701902747
SET OF 6 TEA TIME BAKING CASES,SET OF 12 MINI LOAF BAKING CASES,0.022277227722772276,0.5625,10.329545454545455
SET OF 12 MINI LOAF BAKING CASES,SET OF 6 TEA TIME BAKING CASES,0.022277227722772276,0.40909090909090906,10.329545454545453
SET OF TEA COFFEE SUGAR TINS PANTRY,SET OF 3 CAKE TINS PANTRY DESIGN,0.027227722772277228,0.5892857142857143,7.848508634222919
STORAGE TIN VINTAGE DOILY,SET OF 4 KNICK KNACK TINS DOILY,0.020627062706270627,0.5434782608695652,10.29211956521739
SET OF 6 TEA TIME BAKING CASES,SET OF 6 SNACK LOAF BAKING CASES,0.020627062706270627,0.5208333333333334,14.680232558139537
SET OF 6 SNACK LOAF BAKING CASES,SET OF 6 TEA TIME BAKING CASES,0.020627062706270627,0.5813953488372093,14.680232558139535
STRAWBERRY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,0.020627062706270627,0.5319148936170213,13.716613852421911
WOODLAND CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,0.020627062706270627,0.5319148936170213,13.716613852421911
WOOD S/3 CABINET ANT WHITE FINISH,WOOD 2 DRAWER CABINET WHITE FINISH,0.02392739273927393,0.5576923076923077,15.020512820512822
WOOD 2 DRAWER CABINET WHITE FINISH,WOOD S/3 CABINET ANT WHITE FINISH,0.02392739273927393,0.6444444444444445,15.020512820512822
WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE,0.028052805280528052,0.5,9.934426229508198
WOODEN FRAME ANTIQUE WHITE,WOODEN PICTURE FRAME WHITE FINISH,0.028052805280528052,0.5573770491803278,9.934426229508196
